source_root_id,relative_path,source_kind,source_sha256,pixel_sha256,stable_image_id,shape_y,shape_x,frames,channels,dtype,bit_depth,min,max,mean,std,p0,p0_1,p1,p5,p25,p50,p75,p95,p99,p99_9,p100,saturation_value,saturation_count,zero_count,culture_id,disease,tau_isoform,experimental_condition,div,div_token,series_index,filename_prefix,acquisition_group,experimental_group_id,parse_status,deprecated_inferred_pn,deprecated_inferred_round,deprecated_inferred_condition,deprecated_inferred_div,deprecated_biological_group_candidate,file_duplicate_group,pixel_duplicate_group,thumbnail_duplicate_group,near_duplicate_candidate_group,near_duplicate_score,near_duplicate_method,validation_flags,intended_split_status,blank_status,validation_source,validator_role,validation_date,notes
sted_blank_data,PN148_3R_AD_DIV15 (Series 5) [1].tif,blank_background,a59e90ee6c250133d557be3871ed03dabc7cf24979844dec95d692589bb4b8ab,3acdfef7d91f2c6598a9a64e64eb5080baf41e5ed6326ef25a703a2067b9e0b6,img_e365a76f42760dd466b9,1024,1024,1,1,uint8,8,0,36,4.25617,3.59132,0,0,0,0,1,4,6,11,14,19.85,36,255,0,130461,PN148,AD,3R,AD_3R,15,DIV15,5,PN148_3R_AD_DIV15,PN148_3R_AD_DIV15,PN148_AD_3R_DIV15,parsed,PN148,3R,AD,DIV15,PN148_AD_3R_DIV15,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_AD_DIV15 (Series 6) [1].tif,blank_background,3b6cb1e66209766017bdec88b494c256100f7b293d9bfc1b028acc43de47b938,1c29fda749d6e2fd8f9ff8e72ef9dad823798557bc7c814b8fa223583df98465,img_7902deec8b57c29e9a62,1024,1024,1,1,uint8,8,0,36,3.06058,2.93244,0,0,0,0,1,3,4,9,13,18,36,255,0,191378,PN148,AD,3R,AD_3R,15,DIV15,6,PN148_3R_AD_DIV15,PN148_3R_AD_DIV15,PN148_AD_3R_DIV15,parsed,PN148,3R,AD,DIV15,PN148_AD_3R_DIV15,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_AD_DIV15 (Series 7) [1].tif,blank_background,186070633e9592a9cb650ab9a3bc34170be974b0c7b6f1e2f47b0e0fef47dfa3,e5c6a8d4d99d925c76ab297c6a31ae305927cb1bc4748e217fc7d86f73c99bba,img_fe985fa79b4211834161,1024,1024,1,1,uint8,8,0,41,3.09623,2.82878,0,0,0,0,1,3,4,9,13,16,41,255,0,182640,PN148,AD,3R,AD_3R,15,DIV15,7,PN148_3R_AD_DIV15,PN148_3R_AD_DIV15,PN148_AD_3R_DIV15,parsed,PN148,3R,AD,DIV15,PN148_AD_3R_DIV15,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_AD_DIV15 (Series 8) [1].tif,blank_background,b7154209002bc36271931190233128c6d07ce40e2f2a0895ec4e2845b84588a9,fcb7df466dd1455a93665811252c6f1c754c52f8c7911e69b80bc169f07ee09a,img_5882372f16349d4ccf22,1024,1024,1,1,uint8,8,0,49,6.42289,5.43361,0,0,0,0,3,6,9,16,22,28,49,255,0,118588,PN148,AD,3R,AD_3R,15,DIV15,8,PN148_3R_AD_DIV15,PN148_3R_AD_DIV15,PN148_AD_3R_DIV15,parsed,PN148,3R,AD,DIV15,PN148_AD_3R_DIV15,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_AD_DIV15 (Series 9) [1].tif,blank_background,fbca9d269628e4dba38b32dea5af9c7ad82f35aa69588fa06a26a7c26af97555,7d84bf1b4e15fc455d9b4e95484aecb042f9e8c168f2bdab702e051483f57837,img_1672f71f16b77dc4d642,1024,1024,1,1,uint8,8,0,36,3.60359,3.18707,0,0,0,0,1,3,6,9,14,19,36,255,0,139027,PN148,AD,3R,AD_3R,15,DIV15,9,PN148_3R_AD_DIV15,PN148_3R_AD_DIV15,PN148_AD_3R_DIV15,parsed,PN148,3R,AD,DIV15,PN148_AD_3R_DIV15,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 0) [1].tif,blank_background,a720720e8478368f14f6f8ee8e2f61362110701c593e3c0f491c0ebc03bf499f,8d8bb0cded265f0d568afc6a8c9d051cd7c6717087858c987a51b98b13a77298,img_57d3081a023bc4ed425e,1024,1024,1,1,uint8,8,0,97,7.59215,9.6472,0,0,0,0,1,4,9,28,42.25,64,97,255,0,136721,PN148,PID,3R,PID_3R,10,DIV10,0,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 1) [1].tif,blank_background,1424c69392a1b3c218fdb46d35d6ed4e393ae1f0802aac6fd6f2eb591f53aef8,f7e6448febb4b34efbdace03d4989989d72ccfdcf2f02ec24a0cac128a0d8b3d,img_94ceca68616646b10924,1024,1024,1,1,uint8,8,0,51,5.2414,5.18385,0,0,0,0,1,4,8,16,22,31,51,255,0,144673,PN148,PID,3R,PID_3R,10,DIV10,1,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 10) [1].tif,blank_background,92e5883be378c515bedea3ac0c2259fc320a5f04c3260caaca790180d5bebcea,f5d8766ee04729d988cfb94e9bc1a42c90599f737fe97675a373aef909e773bb,img_805765bc5e62c0da37aa,1024,1024,1,1,uint8,8,0,44,3.50612,3.58612,0,0,0,0,1,3,4,11,16,23,44,255,0,183915,PN148,PID,3R,PID_3R,10,DIV10,10,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 11) [1].tif,blank_background,d3c755770f1b86164a96d3fbd7b823a65c0a6625ae23a6cef311fe6d30b580c8,6f4eb7ebb5868d937f0649caea59425142cb7297bfc905844f9ac2f6c86a0fcb,img_8e8d01b23af815bfbb96,1024,1024,1,1,uint8,8,0,87,5.06374,4.04987,0,0,0,0,3,4,8,13,18,27,87,255,0,74069,PN148,PID,3R,PID_3R,10,DIV10,11,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 12) [1].tif,blank_background,feed407cf6781ad597e634c9eda13135c2fa6098ea20554822a16021d2a8be48,826542ebfe0581177608d4b1967e0e8fbdc211f96f5c51e0a601fec970bb95c3,img_06e6444a28b393d9c6d5,1024,1024,1,1,uint8,8,0,72,5.75791,4.07447,0,0,0,0,3,4,8,13,18,24,72,255,0,52940,PN148,PID,3R,PID_3R,10,DIV10,12,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 13) [1].tif,blank_background,113b2a17fa057822cbf862cbb51e80a4ba503837ff7f027ce4b313bfd4b639ca,4451c87027a508d808da8c99752c4bb15701d17dc7e6cb6975622bc7cc23ded8,img_0f46f20cbb8877572a9b,1024,1024,1,1,uint8,8,0,66,2.78829,2.93282,0,0,0,0,1,3,4,8,13,18,66,255,0,236988,PN148,PID,3R,PID_3R,10,DIV10,13,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 14) [1].tif,blank_background,7f42888d11a6e47b5c26a7562ede5b2439997fb0b935c32baa1a03ff963ceaa2,4791494a1ee1f4e0d06840ab10a31d5671c508005b2ec524782622799b2e2476,img_3e48ea79cdd6eb2f3608,1024,1024,1,1,uint8,8,0,39,3.09904,2.95519,0,0,0,0,1,3,4,9,13,18,39,255,0,189714,PN148,PID,3R,PID_3R,10,DIV10,14,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 2) [1].tif,blank_background,3355f3ecec76967f13fe9b754a81e94e25af5756a306251b278b707ddcb01f47,6c3c0426e6ffbe4b1e763c2136b58777f4063cb2a4969a687a78dcaafe0f11bc,img_abf6a940f9676a485bfb,1024,1024,1,1,uint8,8,0,61,6.88556,8.06394,0,0,0,0,1,3,11,24,32,41,61,255,0,211208,PN148,PID,3R,PID_3R,10,DIV10,2,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 3) [1].tif,blank_background,2991a39f2d51209b2c1d1601248bad7d34bcb4d8959a805ee8c935b2729b84dc,d4f1939f97691841ca3d439e87842072a02df35ed59f064437b399bd575b22fa,img_071f2eb0e8624d5adc25,1024,1024,1,1,uint8,8,0,145,4.85129,4.63339,0,0,0,0,1,4,8,13,18,36,145,255,0,149017,PN148,PID,3R,PID_3R,10,DIV10,3,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 4) [1].tif,blank_background,5cffc04bce85e8bc739116e6c5e7c5fea1876b10849530a012315efed06f0b7d,a2dd08d6df542645612ea74bd195beafaec594f9928a4b9b6920e46f09469940,img_995ca957d2d911f16a9e,1024,1024,1,1,uint8,8,0,82,7.62192,6.11774,0,0,0,0,3,6,11,19,26,34,82,255,0,69475,PN148,PID,3R,PID_3R,10,DIV10,4,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 5) [1].tif,blank_background,a176492066ee9f4e4e7355f7c58563ac4277a52468410cc8885d29c4ae5f44b2,90d6eb85a84bbca8c437b58d08188353c6b52def1c88ae27578936675dbabb51,img_197a1eda9c7e380a79bc,1024,1024,1,1,uint8,8,0,65,5.08165,4.93225,0,0,0,0,1,4,8,14,19,27,65,255,0,211125,PN148,PID,3R,PID_3R,10,DIV10,5,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 6) [1].tif,blank_background,569dbe00b3311a4de615df9dc96b167a052428e4e5a56904c7ded8a0b58cf2c4,7d490d09d2733fcff94b520069030bfa1d172cb9936c3993683503a8e6905298,img_06d36760bbaf9a2f347b,1024,1024,1,1,uint8,8,0,152,6.52051,5.84379,0,0,0,0,3,6,9,18,24,42,152,255,0,85010,PN148,PID,3R,PID_3R,10,DIV10,6,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 7) [1].tif,blank_background,0998685d2fd53596825954300ad7a620258d46bcea8788c3e61f847fe9d6add4,90230c18cdd7cb289a133c54ba0a6e6bfb8bec5757df33c8789351c3554250e9,img_2677af2396cd59353057,1024,1024,1,1,uint8,8,0,77,5.03359,4.38311,0,0,0,0,1,4,8,14,19,26,77,255,0,113737,PN148,PID,3R,PID_3R,10,DIV10,7,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 8) [1].tif,blank_background,8d5a3759c5cb5796ff5f45c40f1c3b9ebdf819ed1f63f1d9820b594fc9c28602,83cb4a2fe7761bb1e1251626887eeda1f5db82ed5b4ff92c907ed113be28c0ba,img_38b3a73612601c2365dc,1024,1024,1,1,uint8,8,0,159,5.80223,5.01087,0,0,0,0,3,4,8,14,19,36,159,255,0,104042,PN148,PID,3R,PID_3R,10,DIV10,8,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_3R_PID_DIV10 (Series 9) [1].tif,blank_background,c79c3420b682834a4a5622e44f04427c17e92ffd3f5d14c8144d3175cfb1ffbe,158f3ad7e4d6d836c68d3e26e8eab955e3f90166ab3bea1aee8227573a672084,img_17506389406a99cb56d1,1024,1024,1,1,uint8,8,0,61,6.48049,6.04522,0,0,0,0,3,4,9,19,26,36,61,255,0,92904,PN148,PID,3R,PID_3R,10,DIV10,9,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_4R_AD_DIV13 (Series 0) [1].tif,blank_background,00f0340bbafd26dd78a297fa1948289d66591f2dba24b9f0fbdf9243508f692c,81d6e17192070fccf79b2b097e8bb3e70fc8bd52ca3e037d55033a07ecba7622,img_1093d39c10b8866240ef,1024,1024,1,1,uint8,8,0,52,9.3808,7.22006,0,0,0,0,3,8,14,23,29,36,52,255,0,62938,PN148,AD,4R,AD_4R,13,DIV13,0,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_4R_AD_DIV13 (Series 1) [1].tif,blank_background,b571f08d97dc55cb02345b97cb1c9f1dea35209d24905647d8ad1d00563d8354,2b29022dc0ec8614dc93b23543d006c4ad9a19c68cd0bdb6c8449488a77653c4,img_4d9d3625c64a57acb19e,1024,1024,1,1,uint8,8,0,54,10.4297,7.08124,0,0,0,1,4,9,14,23,29,37,54,255,0,28319,PN148,AD,4R,AD_4R,13,DIV13,1,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
sted_blank_data,PN148_4R_AD_DIV13 (Series 10) [1].tif,blank_background,ab8bf7d635475c705e6fabf596a3b049b14efd19336ecc16dfbfaf70585b4e5b,765363be95ea5377d437afc3968ecf77a7406b649771d8969dca49d8a3850915,img_10b1191cd6b41696b305,1024,1024,1,1,uint8,8,0,59,8.55899,6.35376,0,0,0,0,3,8,13,21,26,34,59,255,0,52958,PN148,AD,4R,AD_4R,13,DIV13,10,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,strong_row_or_column_variation,unassigned,expert_validated,human_expert_review,STED expert,not_recorded,Expert-validated fiber-free blank; automated flags are QC only.
